osm_id,osm_type,lat,lon,aeroway,highway,addr:state,ele,fixme,gnis:feature_id,name,wikidata,FAA:LFSN,faa,lit,start_date,surface,addr:city,addr:housenumber,addr:postcode,addr:street,ref,access,opening_hours,website,historic,note,alt_name,disused,operator,aerodrome:type,iata,icao,owner,source,wikipedia,phone,faa:lid,designation,name:etymology:wikidata,area,created_by,rooftop,abandoned,description,source_ref,operator:type,emergency,old_name,location,length,width,maxrotordiameter,maxweight,source:name,source:ref,elevation,building:part,height,layer,source:geometry,official_name,Manager,Owner,diameter,club,operator:wikidata,operator:wikipedia,landuse,gnis:ftype,owner:wikidata,image,addr:country,healthcare,name:signed,type
368396354,node,39.8584508,-75.0651739,helipad,,NJ,18,,884919,Holiday Inn Stop Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396369,node,39.6465039,-75.3038007,helipad,,NJ,18,,884990,A M Classics Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396370,node,40.7176042,-74.8915635,helipad,,NJ,291,,884989,Lebanon Township Municipal Building Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396389,node,39.4951162,-75.0301802,helipad,,NJ,32,,884964,Vineland Veterans Home Heliport,Q61675847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396390,node,39.5240789,-75.0450914,helipad,,NJ,24,,884963,Kroelinger Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396405,node,40.6903819,-74.3073746,helipad,,NJ,32,,884959,Ravens Nest Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396411,node,39.7431795,-74.724889,helipad,,NJ,15,,884955,Atsion Helistop,Q34956771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396419,node,40.2176322,-74.7419357,helipad,,,,,884957,Saint Francis Medical Center Helistop,,,10NJ,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396422,node,40.0370616,-74.8426679,helipad,,NJ,14,Check position,884984,Colgate Palmolive Heliport,Q61675865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396427,node,40.6334355,-74.7657239,helipad,,NJ,42,,884981,Garden State Balloonport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396429,node,40.8862108,-73.9906999,helipad,,NJ,2,,884975,Graphic Scanning Corporation Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368396430,node,40.3006399,-74.0257179,helipad,,NJ,6,,884976,185 Monmouth Parkway Associates Helistop,Q34630113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368947313,node,38.9370552,-77.8191613,helipad,,VA,162,,1498733,Evergreen Heliport,Q61725472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368947568,node,38.9723318,-77.8580507,helipad,,VA,151,,1498830,Heronwood Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985296,node,41.9253804,-70.8028165,helipad,,MA,34,looks like the wrong location...,619036,Moore Dogs Heliport,Q61672796,08806.01*H,MA34,,1989-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985297,node,41.9251438,-70.773048,helipad,,MA,40,,619035,Double A Heliport,Q61672795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985298,node,41.8467698,-70.7603149,helipad,,MA,24,,619038,Wayne West Heliport,Q61672797,08806.03*H,9MA8,,1992-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985299,node,41.8603809,-70.7511482,helipad,,MA,33,,619037,Sampson Pond Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985310,node,42.1824843,-72.561202,helipad,,MA,73,,619044,Chicopee Heliport,Q61672801,08824.02*H,MA47,,1991-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985311,node,42.1638611,-72.5526258,helipad,,MA,61,,619043,Dow Jones Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985314,node,42.2181534,-71.2967232,helipad,,MA,89,,619048,Oxbow Corporation Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985320,node,41.6713823,-70.5645618,helipad,,MA,42,,619021,Camp Edwards Heliport,Q3274316,08780.*H,MA29,,1973-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985322,node,42.4812016,-71.5472885,helipad,,MA,89,,619022,Sheraton Inn Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985326,node,42.3292595,-71.7536817,helipad,,MA,158,,619026,Digital - Training Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985327,node,42.235084,-70.973971,helipad,,MA,15,,619027,Clean Harbors Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985342,node,42.3000939,-72.4252712,helipad,,MA,95,,619008,B-Town Heliport,Q61672772,08752.4*H,MA54,,1989-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985345,node,42.4359233,-72.0961897,helipad,,MA,281,,619005,Barre-Bassett Heliport,Q61672771,08745.01*H,24MA,,1993-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985376,node,42.6917577,-71.215059,helipad,,MA,29,,619000,Digital Minuteman Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985391,node,42.191488,-72.4497642,helipad,,MA,86,,619097,Ahearn Heliport,Q61672843,09038.*H,4MA7,,1987-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985402,node,42.6152175,-71.3212125,helipad,,MA,35,,619095,Avco - Lowell Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985413,node,42.5047838,-71.7779066,helipad,,MA,196,,619091,Long Hill Heliport,Q61672837,09017.11*H,17MA,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985416,node,42.6639113,-70.8554867,helipad,,,,,619086,Rider Heliport,Q61672833,,2MA3,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985424,node,42.6912691,-70.9122928,helipad,,MA,20,,619087,Bentley Heliport,Q61672832,08996.02*H,05MA,,1992-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985441,node,42.1253138,-70.8425728,helipad,,MA,25,,619074,Simmons Heliport,Q61672823,08956.31*H,MA45,,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985491,node,42.0678721,-72.7439824,helipad,,MA,71,,619166,Micron Heliport,Q61672904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985492,node,42.0334284,-72.7592609,helipad,,MA,69,,619167,Congamond Lake Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985503,node,42.2739827,-71.6934331,helipad,,MA,164,,619161,Shrewsbury Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985506,node,41.9170477,-70.7089252,helipad,,MA,44,,619150,West Pond Heliport,Q61672888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985513,node,42.4278745,-70.9839387,helipad,,MA,3,,619154,Rent-A-Tool Heliport,Q61672891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985518,node,41.6274784,-70.3996637,helipad,,MA,0,,619139,North Bay Heliport,Q61672879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985523,node,42.6906445,-71.6084026,helipad,,MA,71,,619144,The Barn Heliport,Q61672885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985524,node,41.6381589,-71.0383747,helipad,,MA,27,,619132,Richies Heliport,Q61672878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985535,node,41.2850769,-70.148788,helipad,,MA,20,,619121,Waine Heliport,Q61672865,09110.1*H,19MA,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985540,node,42.1900835,-71.3563231,helipad,,MA,38,,619116,Southend Farm Heliport,Q61672864,09086.*H,5MA5,,1987-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985541,node,42.1917613,-71.7689591,helipad,,MA,121,,619115,Millbury Savings - West Heliport,Q61672861,09085.5*H,4MA3,,1987-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985542,node,42.1362079,-71.4803394,helipad,,MA,86,,619114,Waters Associates Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985543,node,42.5974134,-70.9714192,helipad,,MA,55,,619113,Ferncroft Village Heliport,Q61672859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985547,node,42.1586205,-71.3888989,helipad,,,42,Obsolete? Davna Fuel started at 1575 Main St in 1974. This is now a self storage.,619117,Davna Corporation Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985593,node,42.5031457,-71.9078524,helipad,,MA,372,,619205,Lleia Kyle O'Meara Heliport,Q61672940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985596,node,42.5431151,-70.9617315,helipad,,MA,28,,619206,Long Hill Orchard Heliport,Q61672932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985607,node,42.1759251,-72.7242594,helipad,,MA,82,,619201,Digital Heliport,Q74843835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985616,node,42.2753709,-71.7981267,helipad,,MA,149,,619221,Parker Heliport,Q61672948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985629,node,42.7209135,-73.2128847,helipad,,MA,206,,619214,Sprague Number 1 Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985632,node,42.7195247,-73.2128846,helipad,,MA,205,,619215,Sprague Number 2 Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368985636,node,42.1264822,-72.66898,helipad,,MA,70,,619212,Bear Hole Heliport,Q61672933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990247,node,41.5167318,-77.9705543,helipad,,PA,556,,1194248,Five Points Helistop,Q49746230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990425,node,39.9870359,-77.4097075,helipad,,PA,625,,1206249,Big Flat Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990459,node,40.1212179,-75.4060192,helipad,,PA,71,,1205116,Valley Forge Bicentennial Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990787,node,40.116777,-74.8579424,helipad,,PA,7,,1213739,Copter-PNB-Bristol Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990792,node,40.116777,-74.9162777,helipad,,PA,12,,1213740,Sons Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990801,node,40.1292768,-74.8496087,helipad,,PA,8,,1213742,3-M Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990804,node,40.1417388,-79.8914366,helipad,,PA,237,check location,1213743,Lee Norse Number One Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990814,node,40.0459309,-76.2807912,helipad,,PA,93,,1213729,Thomson Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990845,node,40.0875964,-76.353849,helipad,,PA,104,,1213736,Hamilton Bank Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990864,node,40.0131292,-80.3622877,helipad,,PA,368,check location,1213724,Jameson Memorial Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990886,node,40.0334301,-76.6663553,helipad,,PA,119,,1213728,York Electro-Panel Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990951,node,39.8592794,-75.3196324,helipad,,PA,3,,1213708,Boeing-Vertol Company Center Three South Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990982,node,39.8664653,-79.9506103,helipad,,PA,335,check location,1213709,Gallatin Fuel Heliport,Q61712432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991047,node,40.8548085,-76.5238435,helipad,,PA,342,,1212971,Helfricks Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991230,node,40.2167737,-75.278787,helipad,,PA,109,,1213753,Leeds and Northrup Company Heliport,Q61712576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991237,node,40.2320451,-75.5304581,helipad,,PA,89,,1213755,Crouse Company Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991257,node,40.2797795,-76.53901,helipad,,PA,140,,1213760,Smith Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991261,node,40.1500912,-77.0330331,helipad,,PA,128,,1213745,Williams Grove Heliport,Q61712444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991273,node,40.1917722,-75.3774018,helipad,,PA,72,,1213749,Worcester Heliport,Q74844247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991283,node,40.211218,-75.2871207,helipad,,PA,104,,1213752,Upper Gwynedd Township Police Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991294,node,40.416735,-80.4220098,helipad,,PA,364,,1213772,Bologna Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991305,node,40.4417685,-75.3246219,helipad,,PA,152,,1213773,Kelly Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991330,node,40.3501019,-75.3996221,helipad,,PA,136,,1213766,Quaker Pike Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991349,node,40.6473407,-75.3323146,helipad,,PA,86,,1213788,Posh Heliport,Q61712107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991359,node,40.783397,-78.666416,helipad,,PA,486,,1213791,Benjamin Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991366,node,40.6750981,-75.3246237,helipad,,PA,124,,1213789,Bethlehem Township Volunteer Fire Company EMS Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991370,node,40.7693597,-76.3315235,helipad,,PA,268,,1213790,Ashland State General Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991374,node,40.4834271,-75.8913159,helipad,,PA,130,,1213779,Jones Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991378,node,40.4925386,-78.7323825,helipad,,PA,666,,1213780,Kimball Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991388,node,40.5292691,-75.0996166,helipad,,PA,172,,1213783,Tinicum Farms Heliport,Q61712235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991395,node,40.5000971,-75.5662974,helipad,,PA,261,,1213781,Macungie Mack Heliport,Q61712419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991398,node,40.5056282,-78.0669499,helipad,,PA,359,,1213782,Ridge-Co Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991405,node,41.2198041,-75.8810299,helipad,,PA,210,,1213803,Franklin Heliport,Q61712845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991409,node,41.1667477,-76.9163534,helipad,,PA,210,,1213802,West Company Heliport,Q61712851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991416,node,41.7709578,-78.009427,helipad,,,,,1213808,Mountain Springs Heliport,Q61712187,,94PA,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991420,node,41.6667213,-80.4164559,helipad,,PA,336,This obviously does not belong here. Move to correct location or delete.,1213807,Summers Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991423,node,41.4370237,-75.6832461,helipad,,PA,275,,1213806,Northeast Truck Center Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991431,node,40.9611757,-79.0330902,helipad,,PA,491,,1213796,Stockdale Mine Supply Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991435,node,40.9533904,-78.2644591,helipad,,PA,555,,1213795,ACCI Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991438,node,40.9117241,-78.2430695,helipad,,PA,436,,1213794,SJA Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991446,node,41.1250827,-75.993257,helipad,,PA,342,,1213800,Baratta Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368991451,node,41.0125569,-78.2986268,helipad,,PA,543,,1213799,Hamilton Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002683,node,39.1657637,-76.6453944,helipad,,MD,24,,595294,Maryland State Police - Barrack P Heliport,,,,,,grass,,,,,,,,,,,,,Maryland State Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002704,node,39.6417628,-77.749716,helipad,,MD,194,,595297,Craig Company Heliport,Q61673037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002762,node,39.4084355,-77.3860961,helipad,,MD,97,,595289,Grimes Properties Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002772,node,39.1451093,-76.5013508,heliport,,MD,10,,595292,Tar Cove Heliport,Q61673033,,,,,,,,,,,,,,,,,,,,MD36,MD36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002850,node,39.2528869,-76.0843917,helipad,,MD,19,,595675,Nuodex Incorporated Heliport,Q61673141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002856,node,39.0464981,-76.9835873,helipad,,MD,112,,595671,Dow Jones and Company Incorporated Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002865,node,39.3178885,-76.0638361,helipad,,MD,20,,595663,Kent and Queen Annes Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002912,node,39.6538793,-77.1834913,helipad,,MD,145,,595353,Evapco Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369003445,node,39.087053,-76.8971962,helipad,,MD,100,,598342,Citizens Bank Headquarters Heliport,Q61673053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369042131,node,40.925,-73.3061111,helipad,,NY,41,,975801,VAMC Heliport,Q61676349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369042139,node,40.7194444,-73.5827778,helipad,,NY,41,,975803,EAB Plaza Heliport,Q61676484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369042217,node,42.1111855,-76.1768737,helipad,,NY,307,,975788,MDC Site 1 Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369042349,node,41.1165284,-73.7155233,helipad,,NY,142,,977897,Old Orchard Road Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369042390,node,41.8034264,-74.1823682,helipad,,NY,80,,977886,Benbyre Farm Heliport,Q61676029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369042411,node,41.243506,-73.6805736,helipad,,NY,93,,977910,Harris Hill Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369042935,node,42.4833931,-79.0772602,helipad,,NY,298,,978018,H and H Aviation Service Incorporated Heliport,Q61676182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369042998,node,40.8600952,-73.5956873,helipad,,NY,47,,978036,Merrill Glen Cove Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369043025,node,41.6545379,-74.1398673,helipad,,NY,138,check location,978030,Parkers Landing Heliport,Q61676198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369043073,node,42.5283942,-78.9069779,helipad,,NY,294,,978054,Gibraltar Heliport,Q61676213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369043091,node,42.7886693,-78.8489843,helipad,,NY,177,,978053,Heussler Hamburg Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369043094,node,41.1114879,-72.3350828,helipad,,NY,0,,978049,Eastern Long Island Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369043293,node,41.3667604,-74.2490382,helipad,,NY,131,,977957,Doms Heliport,Q61676116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
